ID,Homepage _Duration,Aboutus_Duration,Contactus,BounceRates,ExitRates,PageValues,SpecialDay,TrafficType,Weekend,Nov,A,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,New_Visitor,Other,Returning_Visitor
759,0,0,16,0.025,0.0375,0,0,2,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
760,0,0,16,0.025,0.0375,0,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
761,5,66.5,64,0.012121212,0.019444444,0,0,2,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
762,0,0,21,0.007894737,0.021754386,0,1,7,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
763,0,0,11,0,0.02,44.388,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
764,33.75,0,6,0,0.025,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
765,0,0,6,0.033333333,0.077777778,0,0,11,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
766,0,0,6,0,0.016666667,0,0,2,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
767,766.8333333,0,37,0,0.013846154,49.66307692,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
768,129.36,0,6,0,0.0625,11.27546478,0,1,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
769,22.2,0,18,0.005882353,0.023529412,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
770,315,0,8,0,0.024242424,0,0,3,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
771,0,0,5,0.04,0.088,0,0,3,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
772,60.73333333,0,27,0,0.014814815,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
773,0,0,1,0.2,0.2,0,0,1,TRUE,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
774,83.6,0,43,0.004545455,0.014393939,0,0,1,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
775,254,39,95,0.004123711,0.015307716,5.638103093,0,6,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
776,0,0,61,0.009677419,0.01662531,0,0,13,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
777,138.5666667,21.2,39,0.009756098,0.017615176,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
778,15.2,62.6,84,0.017647059,0.038705882,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
779,0,0,21,0.00952381,0.041269841,0,0.8,4,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
780,0,0,12,0,0.019444444,0,0,11,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
781,0,0,3,0.066666667,0.1,0,0.8,6,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
782,698.1333333,9,83,0.001075269,0.019375648,0,0,1,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
783,152.875,81,46,0.004081633,0.014873664,21.02481633,0.2,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
784,11,10,74,0.002739726,0.009519461,0,0,3,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
785,0,0,28,0.020689655,0.042528736,0,0,1,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
786,0,0,37,0.005405405,0.023423423,0,0,1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
787,10,0,30,0.009677419,0.014910394,0,0,10,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
788,237.25,181,63,0.011897436,0.028190306,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
789,0,0,7,0.057142857,0.1,0,0,3,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
790,181.275,65,120,0.004651163,0.024543027,2.442153455,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
791,0,0,6,0,0.033333333,0,0,1,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
792,120.6666667,0,8,0,0.01,0,0,2,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
793,438.8,0,4,0,0.011111111,0,0,5,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
794,0,0,14,0,0.015384615,0,0,1,FALSE,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
795,22,0,10,0.025,0.0375,0,0,10,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796,358.0833333,18,93,0.020408163,0.039301175,0,0,1,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
797,0,0,36,0,0.005714286,0,0,2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
798,0,0,6,0,0.066666667,0,0,10,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
799,67.5,0,27,0,0.014285714,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
800,0,41.5,98,0.000183655,0.011646771,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
801,0,0,3,0,0.033333333,0,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
802,0,0,13,0,0.015384615,26.09995422,0,2,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
803,104.875,0,39,0,0.020905923,2.217029402,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
804,223,0,8,0,0.04,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
805,8.5,0,3,0,0.028571429,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
806,0,82.5,22,0.007692308,0.020244755,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
807,0,0,20,0,0.003508772,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
808,123,0,7,0,0.025,64.7325,0,2,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
809,164.5833333,0,76,0.004819277,0.020522088,12.20780052,0,1,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810,61,31,1,0,0.025,0,0,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
811,162,0,7,0,0.022222222,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
812,0,0,4,0,0.016666667,0,0.8,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
813,0,0,5,0.18,0.186666667,0,0,20,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
814,0,0,2,0,0.1,0,0,8,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
815,0,0,1,0.2,0.2,0,0,4,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
816,0,0,2,0,0.1,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
817,179.5,0,22,0,0.004266667,0,0,15,TRUE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
818,102.5333333,0,74,0.002699055,0.020349845,15.03328131,0,1,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
819,21,0,34,0.011111111,0.037464387,9.938399233,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
820,31.5,0,3,0,0.05,0,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
821,0,0,25,0.02,0.029333333,0,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
822,61,0,19,0.036842105,0.04,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
823,63.5,0,7,0,0.025,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
824,0,0,1,0.2,0.2,0,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
825,37,0,10,0.018181818,0.022727273,0,0,3,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
826,154.5,0,9,0,0.0125,0,0,10,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
827,0,0,8,0,0.014583333,0,0,3,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
828,63.4,0,26,0.061494253,0.087060755,0,0,13,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
829,0,0,9,0.022222222,0.044444444,0,0.6,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
830,0,0,15,0,0.035555556,0,0,1,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
831,0,0,6,0,0.04,35.49,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
832,0,0,5,0,0.04,0,0,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
833,144.4615385,167.1666667,111,0.005128205,0.013887559,8.191922892,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
834,0,0,17,0.011764706,0.064705882,0,0.8,13,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
835,19.66666667,254.9166667,147,0.008445946,0.01925038,0,0,1,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
836,264.1333333,152.2,47,0,0.002614379,0,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
837,0,0,20,0.04,0.07,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
838,53.5,0,26,0,0.019605911,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
839,176,0,21,0.009090909,0.031818182,0,0.2,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
840,0,0,53,0,0.003921569,0,0,2,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
841,0,0,3,0,0.066666667,0,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
842,0,0,25,0,0.039,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
843,75.25,0,35,0.005405405,0.014414414,0,0,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
844,82.5,56.5,54,0.007272727,0.014545455,0,0,10,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
845,47.5,0,16,0,0.010526316,254.6071579,0,2,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
846,1249.809524,205,36,0.010638298,0.026186255,6.831792392,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
847,17.75,0,22,0.031818182,0.072727273,0,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
848,30.25,0,20,0.00952381,0.026984127,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
849,312,0,18,0,0.002105263,0,0,18,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
850,441.85,0,122,0,0.010463332,75.27712913,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
851,0,0,14,0,0.028571429,0,0,2,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
852,0,0,17,0.045833333,0.1,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
853,108.8333333,0,21,0.008695652,0.017391304,25.03946022,0,3,FALSE,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
854,0,842.3,26,0.015384615,0.036666667,8.018832458,0,2,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
855,184.32,0,8,0,0.018181818,0,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
856,0,0,2,0,0.1,0,0,1,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
857,30.3,0,7,0,0.016666667,0,0,2,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
858,108.5,0,53,0.003389831,0.027514124,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
859,162.2,0,6,0.014285714,0.1,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
860,0,0,18,0.022222222,0.05,0,0,2,TRUE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
861,0,0,14,0,0.023076923,8.482951523,0,6,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
862,0,0,13,0,0.0375,0,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
863,4,11,110,0.003571429,0.012916667,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
864,0,0,2,0.1,0.15,0,0,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
865,0,407.5,14,0.05,0.08125,0,0,2,TRUE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
866,29.2,0,66,0.0171875,0.036488095,16.1347001,0,1,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
867,0,0,21,0,0.028571429,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
868,323.5,0,10,0,0.015384615,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
869,89,0,26,0,0.0375,0,0,1,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
870,39.875,414.5,88,0.002173913,0.005857488,25.57242933,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
871,105.75,0,124,0.001587302,0.012918871,5.921482086,0,11,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
872,62,0,13,0.0125,0.025,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
873,0,0,17,0,0.013333333,0,0,2,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
874,96.66666667,0,23,0.031818182,0.05030303,54.10230816,0,10,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
875,0,0,3,0.066666667,0.133333333,0,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
876,249,0,8,0.04,0.04,0,0,4,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
877,0,0,21,0.052380952,0.074716553,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
878,100,0,18,0,0.008521303,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
879,0,0,1,0.2,0.2,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
880,0,0,14,0,0.021428571,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
881,0,0,6,0,0.016666667,0,0,3,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
882,211.25,0,22,0.034782609,0.048447205,0,0,8,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
883,0,0,17,0,0.005882353,0,0,10,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
884,0,0,7,0.014285714,0.074285714,0,0,1,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
885,140.5,0,19,0.02037037,0.043333333,16.9796231,0,10,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
886,0,0,5,0,0.02,0,0,2,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
887,156.5,122,26,0,0.00297619,0,0,2,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
888,0,0,60,0.006779661,0.025141243,0,0.6,3,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
889,613.6666667,0,4,0.161904762,0.096298701,0,0,10,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
890,45,0,26,0.007407407,0.01051332,0,0,10,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
891,45.5,1021.666667,130,0.007518797,0.029169274,0,0,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
892,178.5,0,10,0.011764706,0.023529412,0,0,11,FALSE,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
893,390.87,29.2,39,0.006818182,0.020887446,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
894,219.274359,857.1666667,107,0,0.015489592,6.479206264,0,2,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
895,0,0,9,0,0.05,0,0.6,3,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
896,68.01428571,21.2,63,0,0.009068627,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
897,381.5,22.2,154,0.012549679,0.022587818,0,0,2,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
898,0,0,1,0.2,0.2,0,0,13,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
899,839,0,72,0,0.002597403,13.36332468,0,3,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
900,125.25,0,3,0,0.025,0,0,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
901,24,239,11,0.016666667,0.05,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
902,38,20,57,0.004,0.021833333,0,1,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
903,0,0,1,0.2,0.2,0,0,3,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
904,0,0,14,0.004761905,0.047619048,0,0,4,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
905,0,0,10,0.06,0.09,0,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
906,0,0,64,0.009895833,0.027936058,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
907,0,0,23,0.008695652,0.030434783,0,0,3,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
908,54.4,505.6,21,0,0,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
909,60,15,26,0,0.003846154,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
910,0,0,62,0,0.015591398,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
911,0,0,20,0.021052632,0.036842105,0,0,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
912,322.8333333,12,28,0.006451613,0.012903226,0,0,1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
913,66.5,65.75,152,0.005194805,0.010451453,12.64606692,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
914,0,0,47,0,0,0,0,2,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
915,0,29,28,0.013793103,0.034154351,0,0.4,3,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
916,0,0,41,0.012195122,0.043292683,0,0,1,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
917,0,21,43,0,0.018115942,0,0,2,TRUE,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
918,131,0,39,0.020075188,0.03374269,0,0.2,4,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
919,49.25,17,77,0.011219512,0.029260777,43.99403085,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920,0,0,1,0.2,0.2,0,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
921,0,0,6,0,0.011111111,0,0,13,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
922,10,47.66666667,34,0,0.0125,0,0,6,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
923,0,0,2,0,0.1,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
924,85.16666667,8,95,0.01010101,0.011851852,0,0,1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
925,14.5,0,24,0,0.016073781,0,0,2,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
926,0,0,22,0.030848861,0.057391304,0,0,10,TRUE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
927,0,0,21,0.00952381,0.038095238,0,0,1,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
928,135.5,0,37,0.005405405,0.030510511,7.941531532,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
929,0,0,7,0.085714286,0.142857143,0,0,1,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
930,153.5666667,0,16,0,0.015789474,22.89972198,0,5,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
931,0,0,80,0.0025,0.026547619,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
932,10,0,32,0,0.006060606,78.12165404,0,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
933,211.5,222,30,0.005263158,0.029874687,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
934,396.5,0,6,0,0.0125,0,0,8,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
935,0,0,6,0.016666667,0.023333333,0,0,3,TRUE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
936,0,0,33,0.009090909,0.047474747,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
937,0,0,2,0.15,0.166666667,0,0,3,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
938,0,0,22,0.018181818,0.034090909,0,0,2,TRUE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
939,293,0,12,0.003030303,0.010606061,37.86167396,0,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940,20.2,226,76,0.032611502,0.054407935,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
941,390.5,0,27,0,0.006896552,14.67222588,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
942,104.25,0,38,0,0.022807018,4.113391331,0,13,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
943,0,0,13,0.007692308,0.023076923,0,1,1,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
944,185,0,14,0.021052632,0.035087719,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
945,0,0,12,0,0.004545455,0,0,5,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
946,18,13,20,0.015873016,0.038095238,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
947,101.3333333,0,10,0.028571429,0.028571429,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
948,0,0,5,0.02,0.06,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
949,0,0,3,0.066666667,0.133333333,0,0,13,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
